mean_lambda,std_lambda
0.27692559325182353,0.3057333688933358
0.32642992978703855,0.29377563228966697
0.3416584470876889,0.27919794807115655
0.3472075306767524,0.2541207565233669
0.36604875900867345,0.23907299631538748
0.3564914194416236,0.23062011447156386
0.3660995526153702,0.22696452708676493
0.35824787036127836,0.23923445680959482
0.3605339834145395,0.2308767923443569
0.3523296530364183,0.23558350137336045
0.35025389755587144,0.22600883795011434
0.33420581162070545,0.22888753342896298
0.3509340734383668,0.22910903351129946
0.33924868817552395,0.23355164802814588
0.3313543414063309,0.23854177243309646
0.32896540285269843,0.22955220778014992
0.33824826643992906,0.2329953963863339
0.32715505051489596,0.23509861424612621
0.3305735724570184,0.23616052458174822
0.32570972199674186,0.23594552011119202
0.3408639080910903,0.22293824161155348
0.3413511975294407,0.23510604319271675
0.3339298674426749,0.23334126238285857
0.3255154872072856,0.23942046960776953
0.33000218000692344,0.23572203978175202
0.3395668172332414,0.22436588549337286
0.3323420770114769,0.23444980352671746
0.3377881191098625,0.23786685468564195
0.3270058266286425,0.22650838120259292
0.31805156567721726,0.2357252568573036
0.32076370522330294,0.2337623007886794
0.33939247027506136,0.2280123094070713
0.33151444295224575,0.23046737669285658
0.33606699844223925,0.23035769455895216
0.34515070706155704,0.2276896216271431
0.33003480863333895,0.23289747863809668
0.3292824163837804,0.2363873182301739
0.3333433584957254,0.23578776575085428
0.32018036318203497,0.23970963968441775
0.3216810552705922,0.23102928819167942
0.32637939598725085,0.22532059417671782
0.3190322157992406,0.23266316577285817
0.32320256215289334,0.2379301195910422
0.3201088235766536,0.22499447647671897
0.32945677184919625,0.22549730513966443
0.3185650891727531,0.24005517176297814
0.32737898497350915,0.23018737674446962
0.3270858333611259,0.2418164133422577
0.33141629407304446,0.23255610916291483
0.32232811446871107,0.2291997333839303
0.332007110681651,0.22920030348481968
0.33294543273215216,0.23952595232468943
0.3376913343429886,0.22728971725371946
0.3383780456393916,0.22799909468200194
0.33316713813450366,0.22903293199072458
0.32657273222358724,0.24125315544360101
0.32551552916179644,0.2347419427489752
0.3217994715377717,0.22859890858214682
0.3315779010487218,0.22594147544222942
0.32162793745545615,0.2314769592376655
0.33169930175663664,0.23461853951171205
0.3319961171252599,0.23419246828307086
0.3130143042148878,0.23253678146725645
0.33026811559499153,0.22879633569598262
