mean_lambda,std_lambda
0.279249468672705,0.294841023974651
0.32232986793007673,0.28994335211020345
0.35642034520887117,0.2789940357276418
0.3530944247127981,0.25500577775856553
0.3576393125818528,0.23553873827649222
0.3543453752895344,0.24554366634446806
0.3524348316649925,0.2346901127815097
0.3427867497609714,0.23472049252207225
0.3572076805460791,0.22854610048608726
0.349029946205275,0.2273898702925344
0.3338446292455734,0.2279570297658487
0.3359516042477864,0.22452494918578053
0.34971917702001004,0.22864398062766803
0.34371870320748643,0.22861985213899222
0.35127122090384205,0.23717815282680085
0.32800337438682664,0.227024507174322
0.3403409213564362,0.22765159471678148
0.33300728962224624,0.23101225567971248
0.339577043726503,0.23126409964649805
0.34262361729334134,0.22430396678955372
0.33552761707618695,0.23544646856489287
0.3283973597176214,0.23387239820975836
0.33334864460868696,0.23506111890952694
0.32448931137530074,0.22739160718630677
0.3415624111005098,0.22493252694415997
0.3209001942055085,0.2389800257600157
0.3241533201303807,0.22376705314279477
0.33296104131909776,0.23816269920908573
0.3069637184782992,0.23993670399835068
0.3273771772269105,0.2367961712480749
0.3276889993032979,0.23260373067341708
0.3334080334587841,0.23060155243967853
0.3362494574197772,0.23569601608032653
0.3357655179547302,0.23396039585452363
0.3311152585301059,0.23579924504343205
0.33372276488111025,0.22564464322969457
0.32759847899230204,0.2364393648915753
0.32308763234146654,0.2342004435564452
0.3423858536662484,0.2386308460673439
0.3342762912778294,0.2480001236241491
0.32639733250894587,0.24289194025416447
0.32476884456338095,0.23019097746913378
0.3162056671409208,0.24480841938073375
0.31293445699931366,0.23744705143691475
0.3116288662443139,0.2370469685556565
0.3142106228073508,0.25239661100826627
0.30789543240892964,0.24032464602831477
0.3231033195310731,0.2312243323215576
0.31327428313397054,0.25127711435113664
0.31067202580287,0.23602372363353724
0.3193701729053775,0.2525841392254879
0.3092620698145438,0.24603773482510102
0.31728342598279763,0.23411747228596147
0.3077003675299334,0.2403542323880383
0.3194726665845965,0.23120099643474715
0.3297117457295993,0.23916855396139683
0.3177898142746352,0.2529298667118985
0.316278939836042,0.23548625245340543
0.31793022809243443,0.24061209088102778
0.31566183034785256,0.23861348892714565
0.3273080510917529,0.23551779664975264
0.32001720785639387,0.23586679758742427
0.3249778760117736,0.23255826196991605
0.3208822006749893,0.2484357634482208
0.3229826938018931,0.23507080777409392
0.32378845112772503,0.24691062699753644
0.3109415971083959,0.23312224875996998
0.31746016245091585,0.24579696524560515
0.32127164172081857,0.2238998822240049
0.3082820994242352,0.250773587205526
0.3206866373651873,0.24000038736572224
0.31166852721849164,0.2508572549890542
0.3189149536159127,0.24334226356174193
0.310308526074161,0.24342242487108173
0.3273472648393899,0.24345535313465025
0.3224242572712041,0.24810015213446976
0.3211061810050202,0.2334755655226083
0.3126297968234181,0.24041782358213082
0.3130044948810594,0.24215224070925825
0.3100189274592797,0.2384179457580041
0.3163663268423668,0.24501294641132434
0.30562269288328137,0.23868292231504254
0.3097100283153064,0.24692754698247907
0.3109319881221274,0.23094690537842452
0.3143966528652397,0.24368405573086355
0.3059332420321831,0.2526404301070609
0.3024291333555848,0.23796202000297817
0.31322350762936874,0.23818089972838835
0.3096994189459088,0.2440034247640332
0.31565409824930624,0.24360860326395334
0.31943104875560596,0.2403510933159004
0.3161211122513168,0.2413968517196192
0.3123592263090891,0.23805184436860521
0.31512780352196706,0.24965025183908152
0.30723236703560225,0.23997322146749328
0.31348027615887586,0.24232375163226774
0.32501228854213093,0.23456336714463838
0.30259249851683623,0.24062117333084693
0.31615039726074634,0.2357172486861393
0.31009857332631785,0.25391442519084884
0.33204897165458525,0.2440821227916954
0.32276042324604604,0.2389594563635273
0.32083162774182894,0.22805284365619183
0.32152710394452483,0.23056293485493454
0.3240392221083476,0.23587897911459765
0.3263872412748445,0.23501019607000648
0.3136723282891533,0.24370276476591363
0.3233521671180991,0.23025513175095993
0.33100001041630533,0.24344375366458232
0.3286192409495148,0.2393756090276691
0.33329349671088737,0.2383869085278688
0.3260795575897248,0.23880558331910012
0.3237728676194836,0.23497008650555518
0.31887474920678294,0.24374953869062962
0.32431517211487987,0.2389405339947959
0.3210272091832931,0.24695122970476138
0.3330189965891301,0.2415179179162317
0.3310529700064037,0.22272894063056908
0.3206772405867649,0.2454651385119193
0.32134052851865696,0.2313086284748304
0.31707044716029714,0.23737204919368737
0.32914090195887297,0.2312538020658201
0.32900194336800026,0.2420378146870451
0.3167994698824612,0.24101824467123578
0.3171370393814365,0.23967671719028263
0.33516616980008984,0.23811526816035178
0.3260617697025583,0.23027267592208622
0.32449120574215407,0.229422397434066
0.3223994596938443,0.2374096333225827
0.32177503038427674,0.2430227628425685
0.30334219183768246,0.24391309314201842
0.3193530808191791,0.23593725222565592
0.3303042949593446,0.236757132901337
0.3185005930270747,0.2553362511276674
0.3304926431509752,0.24510207246591845
0.3145702177880131,0.2301579570714561
0.3360311641274959,0.24192761912248306
0.31645059689123484,0.23848861948129885
0.3205440771958433,0.2397048137622154
0.32411119067153826,0.23788538210705865
