t_step,value
127,0.24168496751724494
128,0.23993486083881452
129,0.23916025464898372
130,0.2550195806315109
131,0.23569549350146607
132,0.2389937573646089
133,0.24765730348127232
134,0.24444370799830484
135,0.24857345785558022
136,0.25175561593348084
137,0.257753294202986
138,0.2402841169027394
139,0.24892732133188988
140,0.2426607802206469
141,0.24545243101068404
142,0.25350932003320337
143,0.24594812777113634
144,0.2543501522835918
145,0.24439658313702403
146,0.2493508355669944
147,0.24712677952438292
148,0.25330692837069063
149,0.24149666059343391
150,0.24960514197949807
151,0.2532208215311099
152,0.25466559456160126
153,0.24763542996495905
154,0.25514452712988805
155,0.2512942130816174
156,0.2493905400176374
157,0.25852676025466753
158,0.25187803962194094
159,0.2469340686152992
160,0.2539946432980454
161,0.25087236370911925
162,0.251092793589707
163,0.2579380128142508
164,0.2581278362150924
165,0.25188488956562294
166,0.25721168900651753
167,0.26461771388127364
168,0.2547331280036571
169,0.2421674393193598
170,0.26005416377281765
171,0.26243179810998607
172,0.26122844433109893
173,0.2532419811750799
174,0.24978904892659037
175,0.26160359340420813
176,0.2481282352890168
177,0.2546628275879143
178,0.2578356006252614
179,0.25495011984999766
180,0.2539513185500192
181,0.26010033775005387
182,0.25880140387344586
183,0.25764703000694184
184,0.25668655469512636
185,0.2569261554955424
186,0.26194354484070853
187,0.25446587946059523
188,0.25825630600121613
189,0.2572729148989782
190,0.2503765188151102
191,0.2753002017021278
192,0.24924373014905996
193,0.26741007731494465
194,0.2604416084725586
195,0.26601545752797673
196,0.25873026413385086
197,0.2598092223458903
198,0.2578701000391633
199,0.26675409831505686
200,0.25666001922094944
201,0.2640405570780425
202,0.2591063269930783
203,0.26405829954201415
204,0.2619186942682751
205,0.2581577605816053
206,0.2556630987252708
207,0.26224255341539743
208,0.2581633549034279
209,0.26149549832108
210,0.26049582401020427
211,0.2666623911771255
212,0.2648762130234387
213,0.2597540287125455
214,0.259379535164258
215,0.263620813183464
216,0.2585499886731868
217,0.2683602189461306
218,0.26497531697853655
219,0.26612549718135825
220,0.2734444191897365
221,0.2601644332763885
222,0.2656490044956032
223,0.27640408284038226
224,0.26514388376011505
225,0.2663720581186042
226,0.26810668532700677
227,0.2690240756934815
228,0.2656022861004179
229,0.2716303440069374
230,0.26079433346152237
231,0.27271931913517367
232,0.2640559274748227
233,0.267874347547759
234,0.26861467469926287
235,0.2695239336422338
236,0.27407095667619163
237,0.25872061108015165
238,0.26979357473999416
239,0.2690491486727343
240,0.27432116761490866
241,0.26522392335088474
242,0.2675957879218633
243,0.262883557520634
244,0.2733948795412098
245,0.27009953592324426
246,0.2598496540500474
247,0.2740809789060304
248,0.2607958744695181
249,0.25609403465826647
250,0.2749699263382675
251,0.2690142861869932
252,0.2581318854967496
253,0.27122095792086937
254,0.2715804586665766
255,0.27082436656882675
256,0.27763059339156626
257,0.27508176880467544
258,0.2789282878204291
259,0.2692194401633351
260,0.2712257669859711
261,0.2812609142859367
262,0.2673391444725283
263,0.27267508602599444
264,0.2722817171534695
265,0.28154861741934295
266,0.2851862965718568
267,0.2705814898174919
268,0.27701073178177926
269,0.27378918207919906
270,0.2667290127906018
271,0.26853851587650407
272,0.27722506814516273
273,0.2774437044197557
274,0.2744187181046525
275,0.2758823853205221
276,0.2703586095640917
277,0.27687568901211335
278,0.27560406819650674
279,0.2757434688509808
280,0.273150088114383
281,0.2831686335664204
282,0.2732134735500512
283,0.26458392849373624
284,0.27405024813734513
285,0.2747594110925387
286,0.2659760868857363
287,0.2711759185325119
288,0.28521218939673615
289,0.2788001473585588
290,0.279450484381915
291,0.2753655043836165
292,0.28692385811719157
293,0.2758258010029467
294,0.2801101943540417
295,0.28171183578643355
296,0.29020576711397394
297,0.2744774397818216
298,0.29219711381689695
299,0.28072974595429684
300,0.28430118933258974
301,0.28490984514373313
302,0.28424680519395046
303,0.2835485210103259
304,0.27887941389278254
305,0.2817325583454966
306,0.28608406799353836
307,0.28691638075956205
308,0.28915121102242874
309,0.28601450363858355
310,0.28545941258247265
311,0.28214955179834306
312,0.2883593800477331
313,0.2745898950133409
314,0.28867969553078243
315,0.28912442352207063
316,0.28945881666942025
317,0.2829375862770367
318,0.28312624897744243
319,0.2856336492344746
320,0.28462352345321607
321,0.2867607945968664
322,0.29020420437130046
323,0.2784396316509508
