a,observations
0.74,0.09617756052264002
0.72,0.005434145033636109
0.7625,0.2592699008117912
0.76,0.2670474346299533
0.78,0.10459030267005792
0.7525,0.24376643486320734
0.8,0.010335054646661365
0.765,0.23571172401212562
0.7575,0.2696105165977266
0.7675,0.2191031967692041
0.77,0.19725543551466562
0.73,0.010735124531209814
0.755,0.2649251188454337
0.79,0.051375698185288476
0.75,0.2170876993205575
