aval,lambda,lambda_sem
0.6,-0.4838879524564984,0.0002030146557636127
0.61,-0.4669684577368094,0.00020941866680018647
0.62,-0.45014980370529056,0.0002184286253683985
0.63,-0.4340345959359487,0.00021385813821243603
0.64,-0.41785831267609935,0.000212491099516746
0.65,-0.4025759585162555,0.00021686320305703728
0.66,-0.3871973482106805,0.0002197754373759627
0.67,-0.3715356543196389,0.0002145127145153727
0.68,-0.3566279501961752,0.00021547644128622347
0.69,-0.34162913181283666,0.0002173053544551049
0.7,-0.3266483382208552,0.00021713938189608196
0.71,-0.31304028010720536,0.00021787196778948504
0.72,-0.298613313370924,0.00021713174488053124
0.73,-0.2839378850022533,0.00021626798332395681
0.74,-0.27049987117439034,0.00022220928727790807
0.75,-0.2412141015098645,0.0028837306644124918
0.7525,-0.19474949273360032,0.00540931975288643
0.755,-0.13447170387300175,0.007239458690912971
0.7575,-0.05813597428958144,0.00863484833044169
0.76,0.018180647031046594,0.009222977264810256
0.7625,0.11622754690860604,0.009080875185495173
0.765,0.20551443366110914,0.008186027647120037
0.7675,0.2409228019205246,0.00757510240437964
0.77,0.2980688214456066,0.006022794129652075
0.78,0.3700024380158356,0.0025756615341773707
0.79,0.38913748248562896,0.001110844319811936
0.8,0.3992078969017298,0.00038718880530144907
0.81,0.40584623387082536,0.0003595205328047642
0.82,0.4118045238645006,0.00033722807131090804
0.83,0.4161037755033773,0.00032159900392325673
0.84,0.4207186199603983,0.0003096321112902049
0.85,0.42418194168892054,0.0002956451717413579
