aval,lambda,lambda_sem
0.6,-0.4836256065241324,0.00013274341149289266
0.61,-0.46698342809463544,0.00013285650965792856
0.62,-0.4503001646727105,0.0001385373398718028
0.63,-0.43409169724674984,0.0001372250329594666
0.64,-0.41807553873750586,0.00013179439708964084
0.65,-0.40241393156171656,0.00013732700566655687
0.66,-0.3869840243513137,0.00014146413872005711
0.67,-0.371665186531546,0.0001405375498440556
0.68,-0.3565809023920392,0.00013923844153288892
0.69,-0.3416806331016342,0.0001408977138311266
0.7,-0.3268264633350757,0.00013852040723178925
0.71,-0.31293727865111015,0.0001371232354418582
0.72,-0.29867574520160173,0.00013927040883139516
0.73,-0.284163429742946,0.00013586661139482474
0.74,-0.27038569066355295,0.00014255584550284904
0.75,-0.23198803137791224,0.0033213792310890214
0.7525,-0.18125991389248258,0.0057207156554947665
0.755,-0.11778451391592108,0.007430354400395175
0.7575,-0.04136588005895729,0.008587143634984643
0.76,0.03483174422173885,0.009076557531620245
0.7625,0.1334039936061525,0.008806742894807745
0.765,0.2148668605624239,0.007867347559601416
0.7675,0.24885028351154972,0.007275623476565694
0.77,0.30459930230556764,0.005639703730046252
0.78,0.3699574462614968,0.0024999785525007387
0.79,0.3890618841043133,0.0010623795882463353
0.8,0.3994088257017285,0.00023617782726637786
0.81,0.4058813000333751,0.00021412714566728766
0.82,0.41177302928648213,0.00020152084150748293
0.83,0.4164643099378564,0.00019050832858632833
0.84,0.42043055218672604,0.00018657547066670653
0.85,0.42457770912012416,0.00017530543390600957
