aval,lambda,lambda_sem
0.6,-0.4836628913718439,9.489522043616031e-5
0.61,-0.4670437332217677,9.590207006874644e-5
0.62,-0.45027969184594363,9.86995235204354e-5
0.63,-0.43410357880858547,9.767080868164805e-5
0.64,-0.41803478961816143,9.358975814117561e-5
0.65,-0.4023460340652107,9.905227608816268e-5
0.66,-0.3869066124501931,9.721833753646249e-5
0.67,-0.3716572862370417,0.00010054779141842972
0.68,-0.3566429926057993,9.924155052527491e-5
0.69,-0.3417642028564067,0.00010113338145737679
0.7,-0.32697999246578147,9.968876216334634e-5
0.71,-0.31287244545973164,9.638142449549077e-5
0.72,-0.2984840971875184,0.00010099202309300893
0.73,-0.2842911502302817,9.648820137971645e-5
0.74,-0.2696426067191905,0.0003227668065635351
0.75,-0.20844024546491008,0.004105425379181836
0.7525,-0.14899709220686283,0.0061462776389725636
0.755,-0.08140225282064699,0.007542872838454064
0.7575,-0.00175900662043924,0.008343745866337378
0.76,0.06965184285204243,0.008618694982998396
0.7625,0.1611090878520109,0.008175865747444451
0.765,0.23383209864425405,0.007188684303578596
0.7675,0.2638820450586268,0.006605668551841131
0.77,0.31251402101895437,0.005178864636027635
0.78,0.37107440172036504,0.002288489443686804
0.79,0.3891716181952866,0.000982487037767566
0.8,0.3995389750566475,0.00016247284786021155
0.81,0.4058962767965146,0.0001462284984835035
0.82,0.41180093664764944,0.0001411016442729746
0.83,0.41665088347053436,0.00013646235359266088
0.84,0.42058348473560697,0.00013315881468385022
0.85,0.4244057908243474,0.0001287263168923759
