aval,lambda,lambda_sem
0.6,-0.4836676777262956,0.00015084941259238272
0.61,-0.46695072529021575,0.00015327944454036094
0.62,-0.4504026599784148,0.00015327474797753804
0.63,-0.43439024164509576,0.00016080262325378556
0.64,-0.4180115132464585,0.00015645790661763606
0.65,-0.40259204380218994,0.00015374216042631433
0.66,-0.3866172460491664,0.00016012787722323967
0.67,-0.37156228636517996,0.00015488990049226267
0.68,-0.35634766542085194,0.00015087237680152152
0.69,-0.34117353681708207,0.00015442425798013596
0.7,-0.3272738823953437,0.0001537686472072589
0.71,-0.31290371212335644,0.00015717512551080234
0.72,-0.29839420980876363,0.00016076151198417043
0.73,-0.2843327531911086,0.00015678988569199707
0.74,-0.27035886677656595,0.00016372187107316965
0.75,-0.25582507401368904,0.0006206859870600804
0.7525,-0.24290013410721076,0.0024181409869031005
0.755,-0.2036679700385412,0.004907741530326116
0.7575,-0.12333280985668166,0.007489699251428763
0.76,0.027877416127676365,0.009307624595441811
0.7625,0.13545845465649128,0.00906028487047583
0.765,0.2332667110004492,0.007698006710346387
0.7675,0.29388449986446136,0.006002804712141676
0.77,0.33327617421035033,0.004536437605561154
0.78,0.38109100875870144,0.001081243925314187
0.79,0.39248222018053674,0.00027440919173954897
0.8,0.4002051607094833,0.00026077873082085314
0.81,0.4077098395780821,0.00023185819293564396
0.82,0.4130040770626306,0.0002289176752833164
0.83,0.41791740937067196,0.00021139431623020568
0.84,0.42213338047921695,0.000208857274262028
0.85,0.4254539147768949,0.0002028503597224946
