aval,lambda,lambda_sem
0.6,-0.48366718491542726,5.3758814318759155e-5
0.61,-0.46687445246122905,5.256902220678701e-5
0.62,-0.4504641237022143,4.934509138780125e-5
0.63,-0.43425998056833165,5.3618819344076446e-5
0.64,-0.41811278749642516,5.475363291590017e-5
0.65,-0.4024570897983288,5.333521862998574e-5
0.66,-0.3869348828069316,5.265866433996182e-5
0.67,-0.3716230223814853,5.349406721854612e-5
0.68,-0.3565664069915393,5.226040090868948e-5
0.69,-0.3417422198821754,5.27639601966435e-5
0.7,-0.32705082972421456,5.29529507551172e-5
0.71,-0.312654531918636,5.404300126508103e-5
0.72,-0.2983424280906438,5.391832476828645e-5
0.73,-0.28430430219730835,5.331919353278676e-5
0.74,-0.2703783102544753,5.508075264414489e-5
0.75,-0.24750907828519894,0.0016317182388079024
0.7525,-0.21544733755135312,0.003612221829727362
0.755,-0.1518568855158484,0.005841036259490881
0.7575,-0.050394006915803286,0.007764303095728731
0.76,0.09013793037113274,0.008477998918092288
0.7625,0.18417937998871448,0.007820602103296177
0.765,0.2635910185829217,0.006466723156563077
0.7675,0.31507945908711615,0.004868917528103335
0.77,0.3426247389833071,0.0035819034736199926
0.78,0.38099529627386264,0.0008677240871200253
0.79,0.3927501196205754,8.824400121703151e-5
0.8,0.4006752296311247,7.988002194528336e-5
0.81,0.4075187764901309,7.261691667153993e-5
0.82,0.4131509082593961,6.950393557146633e-5
0.83,0.4179156044262043,6.545183933510474e-5
0.84,0.4220230491730705,6.108807830122399e-5
0.85,0.4254219413237103,6.261975817499627e-5
