mean_lambda,std_lambda
0.2924307378646191,0.3013740659538482
0.3242084164612545,0.29840375145951126
0.3480034722726419,0.28075356518426625
0.3732511585526078,0.26152328766045607
0.3711199192597668,0.2482581437354852
0.36569425273696776,0.23657434358473192
0.3498276173285139,0.23983589329641347
0.3650405555379499,0.22997158075986815
0.3428818969761014,0.22778690255315237
0.35135205828539473,0.22500978687964832
0.35749963295263565,0.23205700985537897
0.3415441265211741,0.2275646534857453
0.34938348612819214,0.234161853556169
0.34639820187695886,0.2277199944325914
0.3431168198884455,0.23066070273719827
0.3259364616550647,0.22925559587929664
0.3328984621163564,0.2289167986621393
0.3394020225980843,0.22081263577446578
0.3364164514969613,0.23177321323738898
0.3360839455109606,0.2320400892684188
0.3418454235071651,0.2321852345105815
0.3343950350654376,0.2292154958283997
0.323433944166006,0.22928086120251553
0.34505951356445297,0.22986033736319728
0.32185537402996267,0.23193770508249711
0.33886594697147404,0.2288729908403467
0.3406374924124962,0.23228568428281185
0.3254002866863349,0.22589664545537924
0.33309332662101004,0.21654913379123952
0.32318616685704077,0.23598862622085634
0.3382875467389188,0.22636398994382415
0.3306007543897329,0.224152953757986
0.33193588947598845,0.2372061506553208
0.33325538453316034,0.22847456086893006
0.3423187801357002,0.2290161839873278
0.32536579800697646,0.23298521312240128
0.3446028157211659,0.23439660139286975
0.3332860427495687,0.22813233979723482
0.32668861745372246,0.23826120883269175
0.33566035714091036,0.23037136389776977
0.3256659907736427,0.24060450091399693
0.33039973340932277,0.22716020124667197
0.32592317952744954,0.23494721844770816
0.344172659569018,0.23676155427132511
0.3369405187503519,0.23643124999957738
0.3360320302510254,0.218822652012567
0.3294149194329869,0.24286859790732726
0.3287225893319275,0.23258189090007228
0.33864650017779413,0.2347180157588385
0.3313450614317245,0.2263151698001517
0.32783645714306414,0.23803866677476215
0.335771748152795,0.2430665945266275
0.33373564569320735,0.22818680134557945
0.31691092038807317,0.2309632292556761
0.32503094410962946,0.22697503809125727
0.33594348998657825,0.23609286388367198
0.3364855569483127,0.2369573469794349
0.33169209540312006,0.2429226044236824
0.3219646552382347,0.23880212251947436
0.320275119442313,0.23016027944059547
0.31519122027335855,0.23638707465422096
0.31744707139338224,0.2370572335444657
0.31987020316005693,0.24139233959845532
0.33486267771893274,0.24337898103471586
0.3289220104529403,0.2351404988259223
0.3216572788956412,0.2342231275834832
0.31056968145594277,0.23696850948993384
0.33292824983402897,0.23350365978758195
0.33122960495622344,0.24417593613218955
0.30551486056159927,0.2513589251166247
0.32367041349779047,0.23746292086639545
0.32447577873780215,0.2424853112761645
0.3162974625296618,0.2343620919330632
0.32055954968168965,0.23879132968168248
0.31703432640895773,0.24663966047480576
0.3231662772004755,0.24615004047804018
0.3231671713335146,0.2345296306894158
0.3179583719648797,0.24820754461177025
0.3226240251982722,0.2503758755055092
0.3074025972119502,0.234706265934967
0.3171063506061976,0.24659858615639124
0.31244526905566866,0.25052146533396646
0.3101778817131705,0.2393050885823768
0.3191003759188911,0.2482363427840626
0.31558068701061537,0.24023166326831044
0.312412887786258,0.24558548012745912
0.32354511354714693,0.2435540379866795
0.30814610288984245,0.2505208449424562
0.31116739340390676,0.24993061074868475
0.31493822889658146,0.24796225915830103
0.30363796674818433,0.24929219086944848
0.30956705568200504,0.2555631083132115
0.309120725438563,0.25577949059963345
0.3196258683553918,0.2526218886961502
0.3143916634534691,0.2551669303435521
0.3084953088842428,0.25868510214286095
0.3115886941534914,0.26021967675341695
0.30031084810309727,0.2619857523088985
0.31105232236164815,0.25523482528572244
0.3092028149020256,0.2515203621189064
0.30576170350883514,0.262160628351854
0.2958485576205226,0.2632560590436974
0.30335538941129314,0.25979263691665533
0.30758939128322577,0.26404260380781114
