mean_lambda,std_lambda
0.28294877461867474,0.2873231956721636
0.32523180527471146,0.29756629021150843
0.3446333043681057,0.2775953775739062
0.3416319651146565,0.25652530923270056
0.37143422625777583,0.2517384664983994
0.3634209019834462,0.23573226490133906
0.3650541303870543,0.23270152894493962
0.35518587131257195,0.24131079270253225
0.3489835305993718,0.226714921134119
0.34554366320600977,0.23677525743436098
0.3373973093210253,0.21825514735946
0.34714505030091314,0.24009630948369967
0.3384784286766468,0.2305506942077882
0.33956400818110444,0.2280911803249051
0.34936472578137934,0.2379734113504028
0.3352856224516755,0.2342968775143739
0.33314054445569524,0.24282255220713672
0.32065631593531446,0.23430797704758877
0.32917516127368684,0.23634684156324925
0.32443285614823336,0.2436120054665672
0.3239297693307989,0.24337518588023144
0.3292665170226218,0.23466639789997223
0.3259622587461784,0.21980476234380453
0.33234147307972656,0.23103159109901397
0.3257944508811316,0.22673082442646722
0.3277134072468649,0.2315729909396267
0.31556910710031394,0.2319028947052118
0.32456742098186186,0.23595385080122128
0.3363128677468617,0.2333438977616036
0.3220554668533864,0.24081330696326012
0.33975737742634193,0.23476142956802973
0.32607163549575907,0.24564539579432532
0.3157793962578154,0.23401186317459605
0.3201978986259813,0.24530402278723482
0.3129091435077061,0.23859264568043775
0.3202902833448025,0.25355813530873145
0.32592720577478856,0.24722783378858543
0.30377487122961916,0.24367686911699352
0.3105659565298016,0.23898772268973287
0.3172923302890573,0.2506747444296059
0.31314164954724233,0.25331001827178207
0.29526027294543883,0.25599850769637905
0.31862065424370023,0.2548772209600344
0.31492305598872256,0.2546941887654276
0.29461753927809126,0.26698414038018853
0.31364826506000903,0.24123073781434345
0.2913296867629894,0.2616562124372347
0.29665072837115586,0.2639361303848018
0.2932110642707477,0.26979506230007444
0.30086648818611095,0.2631058346866834
0.29859910795167904,0.27559174166432043
0.3018802105792089,0.26987045069544785
0.2882393946604932,0.27372188733608177
0.2892033235539847,0.27293182559283974
0.28628051777553093,0.2784792597149821
0.2742299613906059,0.2694148310693435
0.28129678102924316,0.2764172835164078
0.29416885219404804,0.2658387083508034
0.28014584778426915,0.2759241818902131
0.2759881662519488,0.29177333414547435
0.26981649872462454,0.2826581999601606
0.27512592173974376,0.28288712309427005
0.2665596842493798,0.2830760715769433
0.2651064469907861,0.28127716318738466
