aval,lambda,lambda_sem
0.6,-0.48365303520345804,0.0008204959154254197
0.61,-0.4664120534226444,0.0008658039310926701
0.62,-0.4493331340617384,0.0008677003035319977
0.63,-0.43440869253911457,0.0008533309428133025
0.64,-0.41826048208034,0.000874798016746303
0.65,-0.40319668070582837,0.0008229954499960456
0.66,-0.3857495846803008,0.0008569774070967054
0.67,-0.3698729417011344,0.0008459878020966261
0.68,-0.3550846859972737,0.0008633793101746161
0.69,-0.3405045349013736,0.0008381360326590802
0.7,-0.327561680260506,0.00085580889743297
0.71,-0.3123777156220146,0.0008620286375967418
0.72,-0.2968817347654101,0.001253491400505475
0.73,-0.27007909903325555,0.002953645749613714
0.74,-0.2109485589492363,0.005471742951253876
0.75,-0.07719938917205961,0.00849888612734238
0.7525,-0.03690558071657393,0.008953468020085327
0.755,0.009730131492724564,0.00919527868466494
0.7575,0.04439188353720059,0.009220451048107588
0.76,0.09430341951999502,0.00923374682573795
0.7625,0.12182593562757613,0.009142357961774896
0.765,0.16750776105259674,0.008672902918427363
0.7675,0.20586113509178713,0.008104314578972722
0.77,0.20804295880261325,0.008232859593904969
0.78,0.33012758399402375,0.005055545960304744
0.79,0.373794401401696,0.0031490862638712514
0.8,0.3882111234661906,0.002254209488325117
0.81,0.3955515728460539,0.001848421674676013
0.82,0.4028192552924493,0.001612995571085926
0.83,0.40936472548931635,0.0015179314204460438
0.84,0.41234867489856114,0.0015255770206366588
0.85,0.4173137253524742,0.0015086162005827429
