aval,lambda,lambda_sem
0.6,-0.48197854429283193,0.0002178414126278951
0.61,-0.46472245777421123,0.00022054051884190396
0.62,-0.4480599844123997,0.0002257236103922265
0.63,-0.43211607107526395,0.00023240243044066804
0.64,-0.415900934294339,0.0002227199101577529
0.65,-0.3998448802205841,0.0002261819055788996
0.66,-0.3843047084000654,0.00022339755236751283
0.67,-0.36828580288971235,0.00022912017648317373
0.68,-0.3524429796924501,0.0002991027375748344
0.69,-0.3350609962352547,0.0005801663973299983
0.7,-0.31671378165481,0.0007899369148571361
0.71,-0.29082813508629235,0.0014603866317266226
0.72,-0.2469350416750311,0.0029606567745429735
0.73,-0.1858755151151654,0.004434223217304289
0.74,-0.08815914950145534,0.006135201106207197
0.75,0.057530380981041025,0.007400670883728729
0.7525,0.0836941338979176,0.007422357215815921
0.755,0.11957327191979902,0.007440902871035508
0.7575,0.15144370019956077,0.007203547080298457
0.76,0.1853683040156767,0.006862530172932394
0.7625,0.2088731572314104,0.006651172245703265
0.765,0.2405866809794384,0.006193000990563492
0.7675,0.2643546702265471,0.005710758525583217
0.77,0.26638890764318907,0.00576459894523673
0.78,0.34482854291240594,0.003466157576387426
0.79,0.3745618075358948,0.0019389697060360248
0.8,0.38848636093048944,0.0012556268117684783
0.81,0.3978048386034883,0.0005116236996616614
0.82,0.4044547941125859,0.0004643053632006998
0.83,0.4097832590416553,0.00042159023385111264
0.84,0.4133531814953311,0.0004296292681882402
0.85,0.4174818300948538,0.00041466195427731844
