aval,lambda,lambda_sem
0.6,-0.4839639793348332,0.00038740188754108663
0.61,-0.4665904154903903,0.0004156912918812068
0.62,-0.4493792170777159,0.00041316346200475853
0.63,-0.4339422501433712,0.00040315492845990745
0.64,-0.4183957524468844,0.0004107921503769989
0.65,-0.40194515756726945,0.00040595971045581105
0.66,-0.38626908565247947,0.0004129378485743437
0.67,-0.3706743122357837,0.0003995986205835844
0.68,-0.35481389155409854,0.0004040460611317181
0.69,-0.34125494054072575,0.0004036133284838538
0.7,-0.3266722567917172,0.0004121668089747368
0.71,-0.31158011605235025,0.0004111730116128177
0.72,-0.2931612065590756,0.001283400703849608
0.73,-0.2631165626813609,0.0031631010925092943
0.74,-0.19574328341259317,0.005746851774225405
0.75,-0.04786414032734126,0.008428874520121676
0.7525,-0.012162051816886585,0.008751213280159384
0.755,0.0351498276774097,0.00891210075251989
0.7575,0.06872702562746223,0.008954493674029269
0.76,0.11191390947421805,0.008776089975261315
0.7625,0.14201134597531134,0.008584361823189422
0.765,0.18635303182636206,0.008156987545019952
0.7675,0.2175107264655085,0.007616882400422715
0.77,0.22021702937980486,0.007671668594717791
0.78,0.33456176191326886,0.004534741459131482
0.79,0.3732992907367747,0.0025231711204316038
0.8,0.388016201482626,0.0015944299729915143
0.81,0.3976124997336229,0.000992207194935515
0.82,0.4037510691656304,0.0008265543999114928
0.83,0.4102005224365852,0.0007396796838182333
0.84,0.41337514277089554,0.0007397619189794682
0.85,0.41785635532469373,0.0007137000593362717
