aval,lambda,lambda_sem
0.6,-0.4844379174317477,0.000657152519068574
0.61,-0.4662100853044611,0.0007255951157144378
0.62,-0.4496576670424905,0.000702889295644961
0.63,-0.43450426853832624,0.0007070779779910546
0.64,-0.41798378041383966,0.0006979726540546526
0.65,-0.40308658950219417,0.0006861201831240026
0.66,-0.3860534680765017,0.0007204262190066972
0.67,-0.3695959544067232,0.0006779671707573549
0.68,-0.354559818430141,0.0006984221251232388
0.69,-0.34043054608405293,0.0006755435583199077
0.7,-0.3268086385171918,0.0006918883858959054
0.71,-0.31207809229540184,0.000684569124942308
0.72,-0.2963378591504252,0.001161285618792612
0.73,-0.26937527827597835,0.002913776957531369
0.74,-0.20947848456423274,0.005530133642395785
0.75,-0.07370581583016075,0.008465082375821513
0.7525,-0.0318388382360665,0.008980656859881224
0.755,0.014250571968253389,0.009163955852360402
0.7575,0.04768979305104164,0.009152156933282819
0.76,0.09664224742307972,0.009150657412053684
0.7625,0.12419438581246564,0.009015768126468218
0.765,0.17080933193643774,0.008606399588240159
0.7675,0.20753407057449258,0.008036279930433713
0.77,0.20924279685366895,0.00808354090726973
0.78,0.33091774427012005,0.004920024007046561
0.79,0.3709821146389267,0.0029273853215819666
0.8,0.3878751588050688,0.0020462186760694685
0.81,0.3960290818898473,0.0015332447420053647
0.82,0.4031767870600036,0.0013692360916617726
0.83,0.4103524016204803,0.0012496499085194364
0.84,0.4127756659456112,0.0012513059270419483
0.85,0.4172189207490565,0.0012585923664483536
