aval,lambda,lambda_sem
0.6,-0.4835083170208343,0.00025764248228345626
0.61,-0.46600476738102936,0.0002568872243782222
0.62,-0.4492917384594177,0.0002687591221094304
0.63,-0.4332773833160943,0.00026744798437325134
0.64,-0.4173327672222632,0.00026412368288542237
0.65,-0.4010836923529379,0.0002616135972879826
0.66,-0.38570211230953055,0.00025966038247821695
0.67,-0.36988343221745223,0.00025530336162456706
0.68,-0.3547842942002307,0.0002660878377777887
0.69,-0.3399162355269258,0.00029990849569047894
0.7,-0.32527307816396045,0.0002954434594402195
0.71,-0.3085364807933474,0.0006105004488093581
0.72,-0.27966086206903357,0.0021429226778148514
0.73,-0.23446471161572427,0.0039335450428990785
0.74,-0.14873294448362867,0.0062210186328685154
0.75,0.009446716639895568,0.008114353390274139
0.7525,0.0382741814661179,0.008248971816186347
0.755,0.08210169665899025,0.008247541572612758
0.7575,0.11421900461610449,0.008152620122198848
0.76,0.15261179447644466,0.00785270056231626
0.7625,0.1812754980839604,0.007537590061971924
0.765,0.2194574333868737,0.007052196790942563
0.7675,0.24495848936906742,0.006639099304949023
0.77,0.24761757144023283,0.006690623744060054
0.78,0.3407256671898188,0.003954224964442535
0.79,0.3735853483525633,0.002160814298986344
0.8,0.38808320556513526,0.0014081091241121225
0.81,0.3981493894094827,0.0006167290230198513
0.82,0.4042876658489617,0.0005440069531754071
0.83,0.41000762789743483,0.0004954738957143751
0.84,0.41332719183000655,0.0005070797242629545
0.85,0.41745890613569125,0.00048064107941582995
