mean_lambda,std_lambda
0.2777610561820255,0.2923526485809395
0.3226827311466192,0.3004843242954762
0.34315736579490913,0.2756584689474743
0.347251874987728,0.25420831126528426
0.349424865756623,0.2519785618523133
0.3562231578940934,0.23466708385298146
0.3544668297823234,0.24200750590589637
0.34338978861604574,0.22881954230183343
0.34422194332658346,0.23379798482753145
0.3481326188186353,0.21756269523992658
0.3540877301635421,0.22713204610390242
0.34258796717043705,0.22578687877359652
0.35405237273331364,0.2319117488034432
0.33482824747784595,0.23619509019629448
0.3406618486097063,0.2268989287920633
0.33350422974577104,0.23458457964546375
0.33590532922216615,0.23777322376377946
0.3316345994396502,0.23653549828274165
0.3351703068755006,0.24314267430128966
0.339858125934316,0.22391962607153773
0.3212390160842194,0.23877727171871851
0.3345105608875787,0.23385844177847828
0.32001601492720305,0.2326222731420592
0.3346365359787037,0.2310287830510056
0.3317903831886912,0.23731226211259263
0.3162149085311566,0.2279414835977961
0.3291063824854901,0.22942651886950366
0.3373061888556254,0.23447875366783635
0.33185130366554944,0.23533798003844225
0.3276904167504071,0.2394879517894211
0.3170084759066976,0.24435626671469315
0.33313036340101915,0.23436766757726252
0.32831818207990343,0.24165518432011288
0.3202864545020226,0.2308260184270907
0.33364014772309203,0.2351466302182079
0.32684253183722406,0.24033166545322074
0.3295261898188504,0.24864406358533786
0.32221378190430267,0.2421030101238689
0.3175384688995737,0.2370823299613466
0.3155439231580381,0.2502955049873141
0.3155452185220905,0.23910331747169342
0.3125013204589493,0.24130350958003302
0.3242499057227062,0.23607855007818312
0.32910623189075916,0.2327887493091588
0.3197941347361542,0.24116321025440554
0.31767990457661205,0.24510754046322825
0.3086543539378436,0.23327728201030049
0.3261902697062836,0.23375981142728247
0.3090728793177443,0.24429837626136197
0.3171733486480397,0.25086011763818167
0.3207454488859801,0.24323030192968398
0.31421170094384393,0.2481879961872286
0.32185556057245407,0.23932399305872687
0.3120306745091097,0.23103353560145384
0.31646817414199874,0.24726711056410264
0.31080411390931934,0.2400293141928326
0.31977903251750334,0.24923233864609445
0.3197989453391719,0.2508322174132005
0.31141898382198574,0.25503602361292793
0.31112905948138625,0.25369880787510657
0.32402158577729745,0.2455636822564478
0.3018864336082784,0.25748220802388744
0.31284304105301364,0.2376956752569051
0.3022024019483004,0.25154258419339587
0.3107623982079254,0.2543760217195802
0.3078012953252874,0.24747107273772656
0.3014124711824984,0.25846150474701496
0.3134302259658243,0.2564936153484853
0.3171090758095368,0.2589214167057486
0.30978570272187844,0.256585869856547
0.3065287518572521,0.2655802430643054
0.3067875067268488,0.2573988093655458
0.3024047319750457,0.2557140109600443
0.29996186994116597,0.26557628409184275
0.31074020504425653,0.2599661955328372
0.3034146804188407,0.24844866674086022
0.30271935000499606,0.26952417236123116
0.30127543815208324,0.26776073777982157
0.30333194149777,0.2642231206815798
0.3007251504587204,0.2616051475417307
0.2972818090185881,0.26205460276504083
0.29653149345412755,0.2539935094435475
0.28558956258537654,0.2728627116305367
0.29969566047153384,0.2734876627070887
0.2916620664136709,0.2568435994217256
0.29527035608083757,0.275262615716074
0.29011866791763785,0.26577378694301834
0.29316358984085455,0.2706857339608235
0.29340483179020715,0.2641508167000248
0.2939945648408393,0.2761370858903318
0.30101395960808813,0.26647803084310884
0.29207686074640293,0.27447173053294854
0.29204511111753734,0.27364561039219765
0.2726239882271686,0.2790025922416442
0.3034999826983285,0.261431994420048
0.2952365124756844,0.26529835308804073
0.29691864631036724,0.2725500836562894
0.30418931121832665,0.27825170025168633
0.29876793495825843,0.26844995625923496
0.2771796286081132,0.278120186260652
0.2781067839517595,0.26845446009360246
0.2851315456481392,0.2749227916828213
0.29727373760633574,0.2734387522051255
0.279953966815348,0.28178772811285674
0.29004872012886096,0.28430839195547325
0.27799135913179507,0.2740640622215958
0.2875480605538009,0.28310206423084944
0.2932995821110672,0.2719657485137818
0.28621254408578733,0.2797098792075263
0.27710640865577946,0.2898641658472329
0.2879235348062549,0.27199777329463837
0.296257952331907,0.2749402179853152
0.2782700583444118,0.28418261144899504
0.2805761735467038,0.27572119118768196
0.2844176803517931,0.2803637896937728
0.27161045111417287,0.28947696377701887
0.2825275295589883,0.2825709887292943
0.2796289990954967,0.2804212557136286
0.27510347351222764,0.2774239998170909
0.28039940709681044,0.285137879744312
0.2839438430816113,0.2807801517595819
0.2846564515475647,0.2779397595532001
0.28302910015907423,0.28400980763099215
0.27756992306858747,0.28098294787403116
0.28057769516864567,0.29658106833740455
0.2687332298729477,0.28979277652935936
0.2723366077437561,0.2937821789308019
0.2690965782539301,0.28895102504136927
0.27294970711403876,0.2821637288978798
0.2780788703069763,0.2914431590378843
0.25978292562469757,0.2948884257016612
0.2660576665267621,0.28554760779297256
0.27343947624795206,0.2916179328855982
0.28249045913179793,0.2906160130035707
0.26611264732207984,0.3043016872359208
0.26293225207774695,0.2977703715108666
0.262680629089504,0.2889089966825995
0.2581573901983902,0.2989309742609112
0.2596031402381184,0.28675305003857887
0.25919405198998857,0.298759065820374
0.2560548099457729,0.29610261056337506
0.26724881627912084,0.2818392759729628
0.25504643979377056,0.2976859388060549
0.26427425736489574,0.28597792936996425
0.26479485189119406,0.3011257490007395
0.26202615112124444,0.29284596818433484
0.2592052160127943,0.3047126333427475
0.2560176386986852,0.285798283480975
0.2568969956937288,0.3032755430503477
0.2537600677961319,0.3001568194854897
0.25351849570318374,0.30226964881049734
0.2532911886505954,0.28581904105645134
0.2523173728128542,0.29932364755051555
0.2602340764010326,0.2936973412466808
0.25328206904896683,0.30308823874337
0.2600538209881857,0.2995036050630271
0.24778748264261086,0.293951044873065
0.24459965316918425,0.30582150269959235
0.2462559986811375,0.3051993066560913
0.25229707127827944,0.2972194931615901
0.25120943975018595,0.30328452713260357
0.23377926773373395,0.29534474884423223
0.24722177774540485,0.30296279792879716
0.2366725330929927,0.2952923549991659
0.2563775691152076,0.308113518409604
0.2590643445170957,0.31437442101859525
0.23610560407883527,0.31293297495113537
0.24049165073631407,0.2933350423283525
0.2377629192952016,0.3042097726809112
0.2523356780216936,0.3030040728010553
0.2539487386887674,0.3015413378885212
0.2422569571630546,0.31279530296231317
0.23649884972632765,0.30845532754562743
0.2455212579099113,0.3044973535569677
0.22501581721923866,0.3085303991645505
0.24662371863553173,0.30452502029906364
0.24372002195427606,0.3002389292269518
0.24149267131402966,0.29975512690662187
0.23589369981031244,0.31423073432212945
0.23202099211098548,0.3055680164538543
0.2323683975277272,0.3151454077656127
0.23267030804063274,0.30981288307642657
0.22840916004710063,0.31135632203288255
0.2386250594451436,0.3066769370100405
0.23585550236857808,0.3152494571971135
