mean_lambda,std_lambda
0.27901522403887796,0.29646025635860007
0.3375842090440117,0.2974404324590186
0.34040607918225707,0.2636138373189894
0.3328486189843373,0.24963565560218717
0.3593367275625954,0.23247924262997763
0.35429029055868644,0.2272501919201151
0.3549574608544978,0.23044177950250516
0.3514717411408145,0.22816766217439902
0.3594131692068573,0.22796804755362107
0.35596722071989845,0.2239666404905407
0.34892749665499295,0.23038238924421284
0.35231681846304125,0.22589216853750632
0.34742978172295297,0.23594062099937407
0.35278410353202966,0.22372613741226122
0.34838056172199267,0.2280241639565082
0.35344145988142395,0.2255269454864751
0.3421720921103645,0.2266089641908327
0.34720310581996044,0.21708556822924732
0.33699341678623834,0.23730930524754187
0.3449760421736126,0.23184724427700693
0.33276827019316113,0.23907277374671587
0.34383382724881034,0.22794691311934404
0.3293071085249813,0.23452623124424618
0.33490421780576884,0.23232844197456173
0.33599992123927735,0.22814769216759778
0.33378359000580365,0.2218822162538869
0.34627979506684925,0.23630354753834273
0.33496457157536197,0.22643175954671663
0.32877529613900974,0.2334611120829799
0.3425462414786849,0.2342644634523908
0.33873974691601844,0.2377416640598209
0.3379482815695877,0.2343633846099775
0.33002129592523854,0.23217864329238827
0.33544144859995495,0.2378776393060787
0.33155818043227614,0.2452421365874008
0.33288440154132826,0.23803534444177393
0.3204673685035113,0.2370171311932526
0.3129639315206517,0.2437405871145378
0.31486602060436497,0.24419175490979586
0.32850159523987016,0.23704851512369057
0.31798407287810426,0.2414628141475448
0.3120467664800407,0.2506510589355444
0.3179951759682157,0.24854872878471262
0.3135601733911636,0.24321998240239806
0.3142413659896392,0.2577856399654289
0.31299059198974083,0.2545979243290779
0.3108044922892118,0.25280246213018026
0.30187287432305554,0.2520372851819357
0.31346146543111864,0.249639229120086
0.3112530439735085,0.26595608305930707
0.30684219232172977,0.2535912193412355
0.3109762616749314,0.2551751723179014
0.2933017857357469,0.269523505123742
0.3046239590318522,0.2679644271623876
0.29974561734745137,0.2644037737981414
0.28206746236047414,0.26623885435120787
0.3044310218532364,0.269823538060426
0.29695883028425435,0.26146054394399554
0.2933745343170775,0.26849442967279696
0.29866777760099655,0.27552751669074965
0.2860125109811388,0.26243880836675526
0.3106265194289614,0.2722452506558677
0.2873970200407089,0.27943554974654755
0.2683531067742989,0.27588484617220177
0.2849661476476915,0.2734524855959631
0.27698370803797634,0.27644442723574164
0.28665914518205,0.27293544237273437
0.27936259613209896,0.2842046582139434
0.2741813675997669,0.274889436942779
0.27948185924733104,0.2852797731446014
0.27001449773504566,0.2764443610888912
0.2718494136082934,0.2785076226249097
0.26802358673445575,0.2862992318561439
0.26691289442225424,0.2935487134711319
0.26699862356884824,0.3062805901498053
0.26507849373710474,0.2849204771342829
0.26706369548519415,0.29585763452627906
0.27805126732255603,0.29346364349671705
0.268976516266887,0.28173124318660236
0.25556842239106925,0.29369544270246817
0.2732866884742279,0.28724282448637467
0.24854954958379058,0.2865603183425081
0.268414993905343,0.2922926522227356
0.26359304233656383,0.30894165773246446
0.259562271281594,0.3073369571056659
0.2604621940746025,0.3036413808247622
0.2469997992102255,0.30937870207659063
0.25119086462086143,0.305819687397971
0.25459780226185424,0.3054708095960333
0.24690282119298954,0.2971946474098125
0.2420534563707223,0.29851797945994313
0.23551352775249484,0.30128932384206475
0.23060098705108598,0.31626558314723724
0.2365628687712716,0.2994326599961552
0.2429833139240377,0.3112391734607242
0.22222236898001518,0.314877061721068
0.2217580848940202,0.3146576014968071
0.23328915790394394,0.29883273854542497
0.23314159482987734,0.29779073884904794
0.22696299078491414,0.3144799440405118
0.24536331046949114,0.3196411097569045
0.2280784476421469,0.32403702933553913
0.22493703512942143,0.3187929517045743
0.22619076973634816,0.3151318649292802
0.2197149035508452,0.3137850177328199
0.22313931683235436,0.3168695839096837
0.23181029757883756,0.3263545706610127
0.2135711609808314,0.3215635727984863
0.21394533777147623,0.32160354711659034
0.23446959565833486,0.3158949944317922
0.2128478891650677,0.3171652453900389
0.2105600144699264,0.3240057018723504
0.2165541349574077,0.3177335016949206
0.20304559535005628,0.33044701051952374
0.21050608097715934,0.3252777380435009
0.20896605163300414,0.3274034437569407
0.21552542602385286,0.32649801057362704
0.2103529535056517,0.32517187843580103
0.20130970039459684,0.3267525830749854
0.20462849278461456,0.32878727225919224
0.2070403372445249,0.3248164930512518
0.20846318550401946,0.32928786634886187
0.20664095147035957,0.3392309564787247
0.20308761704086478,0.33665578442162963
0.196175724714807,0.3355740133506646
0.1914791414858777,0.3283292921560889
0.2013055284358989,0.3240607322667185
0.2037756395420032,0.32044348004786427
0.18894648931210428,0.3291821208358709
0.18915482931551295,0.3305404753814003
0.18316847636620884,0.3331897686825206
0.18759757365899407,0.3237324945454771
0.16815476969009696,0.3403373552284541
0.17432398889173537,0.33233865560610265
0.18129475026439928,0.3349243567218247
0.18251222694737562,0.34094484245736784
0.1860112252280293,0.34181288966080786
0.18852333528605356,0.33593391044936777
0.17577959671500212,0.3380365461359506
0.18562200900644785,0.3405714058036368
0.1651434997923101,0.3498334040196501
0.16635068539157888,0.3416886640552048
0.17298155259148143,0.3342365107902034
0.18844154730059917,0.32931523675982305
0.16648993881405574,0.34476077804485
0.17042830780556628,0.33889091613772093
0.1691633295389981,0.32568393114141164
0.15903311751293522,0.33555575333893894
0.15966359594782645,0.3422288026473364
0.16209230078969158,0.34063992444320956
0.16285804932448575,0.35054302298136564
0.17071134700633317,0.3433178644989064
0.15575917583462787,0.33027916000299584
0.1530267669735497,0.33538706946558144
0.1611391090169584,0.3383942889646122
0.14593027159719107,0.34832197866398557
0.1632964672290961,0.3444136075446975
0.15336306069393313,0.34301010947747096
0.14265754746714898,0.3386694919011006
0.15754498480133355,0.3396865345132199
0.15279952783822945,0.3436079823396285
0.1475253198632449,0.34808088387768427
0.1495466186291859,0.35179409293707553
0.1511564975214458,0.3373572112953459
0.14159984111131368,0.3531357103656757
0.13616536859015463,0.346157609747038
0.1491451098702345,0.3423907739341592
0.14211866853228328,0.35032945897554146
0.1454098568329733,0.350627362232808
0.13263313133366464,0.33824051508724967
0.1314938430419271,0.3441149990238383
0.1388580821449262,0.3523376648306215
0.13626196563530324,0.3487816511364688
