mean_lambda,std_lambda
0.27129216481489293,0.3019603832749316
0.33559586985239176,0.28888514297917856
0.349479118284104,0.2824980494599297
0.36154752369373655,0.27114613036623947
0.3683614666438632,0.2449234146044745
0.3682147992687363,0.24351298477206001
0.3595200217967226,0.22741530011433814
0.3547281546109704,0.23557633642825476
0.3492003155214177,0.2243422583672713
0.3474189422808469,0.222107235638
0.3350261235984195,0.23178600559849138
0.3358180582907493,0.22865234588043482
0.33575706716393067,0.23066535003426175
0.34419558472367234,0.21943816820434367
0.343365661083962,0.22800378430839002
0.3271463352567957,0.22665028475987303
0.3358305755093134,0.229256755419662
0.3387188826864667,0.23021622277311674
0.33874105785535125,0.24042121697604013
0.34018729266037473,0.23353555777938442
0.33488323089477506,0.228663779255521
0.3438837929321672,0.23496516578144117
0.3324118030951462,0.2345305667960467
0.3380060790852648,0.23301460779559485
0.3390891367528965,0.23947871139617033
0.3389293078532264,0.23313811931875955
0.3324494020028983,0.23976252812584944
0.3244722944107065,0.23515297610940536
0.3242853534337266,0.2347735213412107
0.32255344504567507,0.23781373084913915
0.32010732144894016,0.24536762111586463
0.32687416508086636,0.23457532428153144
0.3252131544459693,0.23841193355193907
0.33391004875948826,0.24309403330547597
0.3128311348270972,0.23661929423806832
0.3030654012443927,0.241561701138668
0.3133423877042746,0.23095323400258663
0.3143488999667272,0.2459562851619544
0.3176041615490623,0.24636851540164578
0.3024729672332324,0.24917483505234908
0.31762098108698683,0.23981646552721686
0.30596713940377224,0.25278518827958824
0.323237260446776,0.257630757290956
0.32419305237880375,0.2500858250413479
0.3065118140873108,0.2586987931741184
0.30177206232949433,0.26141413125137286
0.29199494920585783,0.266823536754699
0.30994638642788747,0.24924564190590268
0.3045308549535732,0.2637416613344973
0.3052255727059107,0.2600133386388147
0.2950692368128255,0.2717015202359829
0.29151805948183745,0.2653802711551937
0.3049087502780179,0.27895588786744613
0.30308598488053173,0.2546829801354087
0.28893962171426707,0.27000442656643975
0.29665391847419975,0.27685941211344867
0.2809275996926558,0.2775677200998987
0.29336311092015227,0.25897172274271846
0.2979567463653834,0.2633827333570453
0.2816481545693835,0.28294878133932333
0.3017833519377679,0.27131703870755647
0.2897852409300992,0.2739970627280609
0.2831518401886179,0.2799285335815509
0.30544603745143967,0.27068638321639693
0.2887419920051339,0.27745755074647654
0.2949926202518328,0.2860772680368338
0.28643984173426296,0.2889618571047107
0.27572647706468695,0.28998351109520726
0.2827184841849304,0.2804314326000241
0.27647883897028863,0.27813706466685095
0.27926267281944267,0.28036334851540795
0.2632321324106332,0.29056813631908507
0.271408723257624,0.2782317027313441
0.27010914958556426,0.29666957619183554
0.2661781328090624,0.28890695212413814
0.25178397077378556,0.28855298112140987
0.26396733746465517,0.30096129965634194
0.2683038599547839,0.2834788053799942
0.25237184039705524,0.2876516425902543
0.2575168384357365,0.3022790343722971
0.2643286366026075,0.29230992500920305
0.2597193036530698,0.29996818960470345
0.2556963307069743,0.3004067218394187
0.26904858389031144,0.290979808718533
0.2579769972990358,0.3018207427090169
0.2592375620443071,0.28925711905493573
0.2498714063574729,0.30276404316731603
0.2529777452340372,0.3007126082488421
0.24854387381874718,0.31344326768605557
0.24820899746897965,0.3067801217200928
