t_step,value
413,0.247367884145173
414,0.2650344251141087
415,0.260573713356983
416,0.2504778021875011
417,0.2679050381235061
418,0.2570199119028696
419,0.2580974460666504
420,0.2642680831057965
421,0.2568740926508742
422,0.2554840836203657
423,0.2518955426094815
424,0.2604918527817972
425,0.2579118000993406
426,0.258876141275183
427,0.2668101808949405
428,0.2545449901669766
429,0.2567554846948524
430,0.2506962131040597
431,0.2563321516733671
432,0.2543051749340476
433,0.2575458148205822
434,0.2631615962992916
435,0.2568067862239802
436,0.2605976681052977
437,0.2643617950422426
438,0.2585073706575544
439,0.2572337521761282
440,0.2602564978711
441,0.2562273476723629
442,0.2659928553101867
443,0.2573571123881326
444,0.2619751657667857
445,0.2587009765440843
446,0.2573311510678695
447,0.2627445517786211
448,0.2666633725812827
449,0.2651070622098773
450,0.2679819232693696
451,0.2680185091766492
452,0.2592351841291793
453,0.2711188858019729
454,0.2630309383250537
455,0.2635589540707586
456,0.2626694820778593
457,0.2706853149219725
458,0.270385915639351
459,0.2656136006723074
460,0.2563513337401038
461,0.2653361669195724
462,0.2725802073619411
463,0.2681488308288647
464,0.2678212593330778
465,0.2529501603821975
466,0.2695541197002552
467,0.2664558495793377
468,0.2758191755087319
469,0.2639170850687853
470,0.2754897778847913
471,0.2648774559266034
472,0.2617095500015337
473,0.2745129853687271
474,0.2635203720220507
475,0.2703501951881107
476,0.2738142807139762
477,0.2617998881742093
478,0.2671305677983631
479,0.2646647059454004
480,0.275168944395659
481,0.270248366917439
482,0.2774537531214832
483,0.256460102374337
484,0.267077727275866
485,0.2637260187394065
486,0.2610419822625967
487,0.2684371449683175
488,0.2624189302975961
489,0.269080242622011
490,0.2650509639612995
491,0.2720309904783454
492,0.2642336575483501
493,0.2686846340730521
494,0.2682606093865192
495,0.26707262596905
496,0.2659130857783706
497,0.2749354301279451
498,0.2585694100323722
499,0.2664001773612064
500,0.2648826586909562
501,0.2621205997209781
502,0.2609346234555424
503,0.2723202799328382
504,0.2750784562747653
505,0.2653487722028543
506,0.2692793042102602
507,0.270094394964414
508,0.2715528745603783
509,0.2689406861506732
510,0.2574771868271578
511,0.2644706722306476
512,0.2743554972472202
513,0.2592091661288018
514,0.279303800343341
515,0.2662016083020167
516,0.2674533978596918
517,0.2726129421123031
518,0.2670570133542974
519,0.2688277130983867
520,0.2684438162324498
521,0.2761195800279572
522,0.2644316016074303
523,0.2673446830563337
524,0.2798950179700945
525,0.2777089109551555
526,0.2612510426008925
527,0.2744888232392242
528,0.2733944635521932
529,0.2726953789172573
530,0.2654726022115578
531,0.2821036609909436
532,0.2684145074303172
533,0.2653293452928189
534,0.2711258235582988
535,0.2709879200395529
536,0.2789687574161186
537,0.2680593985986418
538,0.2723746446424493
539,0.2746873598415654
540,0.2673194128547434
541,0.2838639257278853
542,0.264718994693152
543,0.2733202014253266
544,0.2793955808513529
545,0.2764905081408242
546,0.2782894346397492
547,0.2615747255927198
548,0.2725529766149688
549,0.2727305018565908
550,0.274146576124389
551,0.2798465154743389
552,0.2671210830146137
553,0.270748472647456
554,0.2733026975903013
555,0.2705044028115499
556,0.279248044616456
557,0.2754528512199004
558,0.2666727962916465
559,0.2804503953124522
560,0.2642918519453213
561,0.2754055426156024
562,0.2757550548374802
563,0.278681900475098
564,0.2672594385980585
565,0.2851392054973637
566,0.2716652658549379
567,0.2720471267974687
568,0.2787720081661416
569,0.2788362692903111
570,0.2731893837003221
571,0.2679518434189415
572,0.2744214685801703
573,0.2829362460309952
574,0.2707484055148578
575,0.2798157768579864
576,0.2708388680581368
577,0.2752535258985575
578,0.2860392623671605
579,0.2837037200157625
580,0.2754311684026937
581,0.2758350898856652
582,0.2740883701205711
583,0.2767577773537487
584,0.2724765146762213
585,0.2756406969576983
586,0.2784543752814857
587,0.274421555784975
588,0.2833212555362443
589,0.2789973085307443
590,0.2772810467968953
591,0.2797537135796686
592,0.2712404511750985
593,0.2810085019434472
594,0.2859124474033264
595,0.2747482853861018
596,0.2757195918006728
597,0.2900430335397539
598,0.286261570522394
599,0.276822286864792
600,0.2824861439789861
601,0.2686964314291464
602,0.2828641490511616
603,0.2769538250937995
604,0.2747992737473486
605,0.2730669315691191
606,0.2854572520467031
607,0.2759497450452795
608,0.2736261383310012
609,0.2742895619058492
610,0.2728526925428744
611,0.280155233197355
612,0.276728395575085
613,0.2767849442242782
614,0.2737895385265641
615,0.280848670810533
616,0.2684611829316186
617,0.2846701885786227
618,0.285776582511013
619,0.2792348737952158
620,0.2768090781899874
621,0.286214977924154
622,0.2798227325894389
623,0.2806956907082285
624,0.2825672547266599
625,0.2784228050882814
626,0.2755817948452139
627,0.2811260794892334
628,0.2796926618132139
629,0.2760018661205388
630,0.2808823284925552
631,0.2857512823548745
632,0.2828967555732057
633,0.2732857221136606
634,0.2820550736726359
635,0.2810440394053863
636,0.2889331592668483
637,0.2688495212858528
638,0.2809910194195414
639,0.2789555474956346
640,0.2809602318820836
641,0.2822551607563364
642,0.2759628723784312
643,0.2759561388133302
644,0.2830007231001099
645,0.2782778164884826
646,0.2798458810569763
647,0.2730896854186823
648,0.2808672214250775
649,0.280288735978775
650,0.2783677415722705
651,0.2831813116072684
652,0.2698357748271723
653,0.2808564380501971
654,0.2694838631640697
655,0.2883978950000415
656,0.2892499537900994
657,0.2731334903065486
658,0.2766825804693846
659,0.2851519181721275
660,0.2754727524140325
661,0.289483272888085
662,0.2697131093985205
663,0.2850764814267358
664,0.2811593269402561
665,0.2825665444224455
666,0.2780359579384368
667,0.2767885372748611
668,0.2826750723778303
669,0.2776052321588029
670,0.2841407006089674
671,0.2893571736698938
672,0.2767537859961781
673,0.2856094028951755
674,0.2882681522153913
675,0.2765374720383361
676,0.2934202898371875
677,0.2804460241081082
678,0.3014921417000319
679,0.2804755780413824
680,0.2754891451851645
681,0.2799659429942451
682,0.2862905353716283
683,0.286202852343567
684,0.2878677746998385
685,0.2848521739462559
686,0.281092413068519
687,0.2813147521963563
688,0.2837588108506294
689,0.2940851551192188
690,0.2829455408020129
691,0.2882346250510623
692,0.2780550602454429
693,0.2757236073994545
694,0.2760030287581426
695,0.2841835822576509
696,0.2780169103479657
697,0.2995854704225635
698,0.2852684982975212
699,0.2829293464237283
700,0.2791341725471775
701,0.2796707894162396
702,0.2824998535642262
703,0.2819193867668534
704,0.2786861278215698
705,0.2828211245671225
706,0.2833098819589921
707,0.2868863188893678
708,0.2962747221614614
709,0.2867250199555536
710,0.2912368439962406
711,0.2784919079619328
712,0.2957146462112685
713,0.2817554132902642
714,0.2842449731252456
715,0.2955424778620432
716,0.2856994281466882
717,0.2830897717366042
718,0.2836863909388327
719,0.2776384069574049
720,0.2895263191037705
721,0.2812667012634702
722,0.2893555735566108
723,0.2897127473094327
724,0.2896870789397121
725,0.2924786490132937
726,0.2883608951807859
727,0.2895281250903637
728,0.2881506467878136
729,0.2841599531954674
730,0.2833960434101038
