aval,lambda,lambda_sem
0.6,-0.4840623424775097,0.00023206111256262964
0.61,-0.4666884391131105,0.0002378756801213246
0.62,-0.45058002559511195,0.00023880636355916394
0.63,-0.43453489851215127,0.00023032178881458987
0.64,-0.4184055949433494,0.0002356227902394891
0.65,-0.40250067564455566,0.00023637108503248542
0.66,-0.3872452489366575,0.00024141724770626046
0.67,-0.37161848647371337,0.00023745282033648866
0.68,-0.35618363591148183,0.00024574310818536115
0.69,-0.34206442842864354,0.00023733122693015278
0.7,-0.3274774366359168,0.0002369244876605375
0.71,-0.3129009419475765,0.000242461327582927
0.72,-0.29838628179474924,0.0002406237476809666
0.73,-0.28397081629987986,0.0002487782639972637
0.74,-0.2582112792041023,0.002351528871176361
0.75,-0.15909764848476776,0.0065543978439984735
0.7525,-0.10739448984317011,0.007674212491678675
0.755,-0.042246556606831805,0.008571407509252806
0.7575,0.01932812237234136,0.008906756710348273
0.76,0.0682609638158217,0.009069228333246932
0.7625,0.1285436521360822,0.008859184496657272
0.765,0.19165267759261187,0.00813677607754383
0.7675,0.22778722431348347,0.007643644294801937
0.77,0.2655640794500219,0.006853191508077338
0.78,0.3538270112785757,0.0036599743341129616
0.79,0.3820639410720225,0.0019003293829148984
0.8,0.3960633198107637,0.00046862431282972106
0.81,0.40384055401355956,0.0004147384978189083
0.82,0.4095347655163261,0.0003919289468035078
0.83,0.4142719245620167,0.0003952396720475596
0.84,0.4184713239617291,0.00036995862159483695
0.85,0.42147604992974547,0.0003618184560936098
