aval,lambda,lambda_sem
0.6,-0.4838136560276644,0.00017250772036748698
0.61,-0.46653660721272283,0.00017144761546416417
0.62,-0.4505019783030175,0.000166613010923222
0.63,-0.4341540492621062,0.00016641082348888163
0.64,-0.41821422295476257,0.0001710663777252179
0.65,-0.40264935691871095,0.00017036614142587104
0.66,-0.3869479459629462,0.0001693101157748323
0.67,-0.37172895289881036,0.0001784121042594584
0.68,-0.35643013131827384,0.00017884627917701397
0.69,-0.34176667549450257,0.00016970901303564056
0.7,-0.32704232448639264,0.00016504094180803608
0.71,-0.31268014379211156,0.00017688591948881424
0.72,-0.29819830014053966,0.00017192874029181487
0.73,-0.28331999784399703,0.0003396443094732198
0.74,-0.24369075755501904,0.003042923352734456
0.75,-0.12446568725267723,0.0068683508529873835
0.7525,-0.06437660911949726,0.0077124286915497995
0.755,-0.0035282368006477353,0.008381859827594148
0.7575,0.05769660324266306,0.008530099252256469
0.76,0.10377921045423623,0.008449006927473765
0.7625,0.15613415923386806,0.008202936647115631
0.765,0.21391508213018046,0.007457588917957178
0.7675,0.24554591805986126,0.006932118370280772
0.77,0.2781769639208849,0.006240885794146211
0.78,0.3561682374897393,0.0033090907352486478
0.79,0.383074595960633,0.0016254551573311236
0.8,0.3964061509513401,0.00032698665848058845
0.81,0.40410455902597986,0.0002984234057557562
0.82,0.409406246125391,0.0002684397543153984
0.83,0.41412692153035463,0.0002739056245023921
0.84,0.41843313457822556,0.0002661478873447946
0.85,0.4220657217891061,0.00025423171452001303
